,name,total length of time,total eps,func L2,approx err,priv err,priv loss,smooth err,smooth loss,approx time,priv time,smooth time,total runtime
251,icodmup,129600.0,0.003,4970847.195047161,439149.4123788265,891909.3727468221,770285.8734306339,872234.8246565557,751875.2825855558,0.10690540075302124,9.083747863769531e-05,0.004842638969421387,0.11183887720108032
252,ictlypt,172800.0,0.004,7276045.42077824,520226.7086170514,1169846.665625643,1036350.3786310358,1088425.4377933708,951506.4132513611,0.14086167514324188,0.0001221001148223877,0.006461694836616516,0.1474454700946808
253,ictmuog,129600.0,0.003,9991747.497180276,141116.36993324014,327079.0395869897,291970.87942593254,300094.9779228151,262285.3085400119,0.06861579418182373,8.581578731536865e-05,0.0023229271173477173,0.07102453708648682
254,icwiroic,432000.0,0.010000000000000002,3390602.4176661423,1174224.4636292078,2813904.1105192173,2552632.6853871797,2580569.925144295,2294608.520352578,0.3524602800607681,0.00030881166458129883,0.0161057710647583,0.3688748627901077
255,idbaybim,345600.0,0.008,2441138.958256894,744533.9522123828,2160471.3758798987,2020463.9011986847,1848938.7256521326,1688949.7902952065,0.2783268243074417,0.0002471655607223511,0.012790679931640625,0.2913646697998047
256,idcadgi,432000.0,0.010000000000000002,11379.295169049466,956931.4032857111,2275827.3495737184,2047453.1582585264,2132814.570548815,1897396.6875299457,0.30207304656505585,0.00029900670051574707,0.013217851519584656,0.31558990478515625
257,ideutgoa,604800.0,0.014000000000000005,2476139.9381963387,1401571.3182788799,3823088.820989104,3536102.913355753,3335058.4351698095,3018021.1807947797,0.4864859879016876,0.0004260540008544922,0.022302299737930298,0.5092143416404724
258,idholv,734400.0,0.017000000000000008,4729653.745080143,1872474.2174732548,4611819.7033580225,4189794.332055456,4254961.580679063,3806586.971851112,0.6170879602432251,0.0005166679620742798,0.02662748098373413,0.6442321091890335
259,idjoat,172800.0,0.004,4120.638677598936,190671.4945187223,565928.6553301963,529437.383619118,487754.7011740463,446439.03186927584,0.09655734896659851,0.00011543929576873779,0.0036254823207855225,0.10029827058315277
260,idjojwa,43200.0,0.001,2766986.3180333944,112128.0926685841,280291.64200354856,256870.97292063505,252125.57739716792,225801.0588614319,0.044670671224594116,3.065168857574463e-05,0.0016095489263534546,0.046310871839523315
261,idjokva,734400.0,0.017000000000000008,2290052.8045539404,1899592.7437384084,4734515.0866051,4317524.280982324,4274263.93312923,3819501.5202794145,0.6013018786907196,0.0005151629447937012,0.02714332938194275,0.628960371017456
